2011-05-06 00:00:00,Chicago Bulls,99,Atlanta Hawks,82
2011-05-06 00:00:00,Los Angeles Lakers,92,Dallas Mavericks,98
2011-05-07 00:00:00,Oklahoma City Thunder,93,Memphis Grizzlies,101
2011-05-07 00:00:00,Miami Heat,81,Boston Celtics,97
2011-05-08 00:00:00,Los Angeles Lakers,86,Dallas Mavericks,122
2011-05-08 00:00:00,Chicago Bulls,88,Atlanta Hawks,100
2011-05-09 00:00:00,Miami Heat,98,Boston Celtics,90
2011-05-09 00:00:00,Oklahoma City Thunder,133,Memphis Grizzlies,123
2011-05-10 00:00:00,Atlanta Hawks,83,Chicago Bulls,95
2011-05-11 00:00:00,Boston Celtics,87,Miami Heat,97
2011-05-11 00:00:00,Memphis Grizzlies,72,Oklahoma City Thunder,99
2011-05-12 00:00:00,Chicago Bulls,93,Atlanta Hawks,73
2011-05-13 00:00:00,Oklahoma City Thunder,83,Memphis Grizzlies,95
2011-05-15 00:00:00,Memphis Grizzlies,90,Oklahoma City Thunder,105
2011-05-15 00:00:00,Miami Heat,82,Chicago Bulls,103
2011-05-17 00:00:00,Oklahoma City Thunder,112,Dallas Mavericks,121
2011-05-18 00:00:00,Miami Heat,85,Chicago Bulls,75
2011-05-19 00:00:00,Oklahoma City Thunder,106,Dallas Mavericks,100
2011-05-21 00:00:00,Dallas Mavericks,93,Oklahoma City Thunder,87
2011-05-22 00:00:00,Chicago Bulls,85,Miami Heat,96
2011-05-23 00:00:00,Dallas Mavericks,112,Oklahoma City Thunder,105
2011-05-24 00:00:00,Chicago Bulls,93,Miami Heat,101
2011-05-25 00:00:00,Oklahoma City Thunder,96,Dallas Mavericks,100
2011-05-26 00:00:00,Miami Heat,83,Chicago Bulls,80
2011-05-31 00:00:00,Dallas Mavericks,84,Miami Heat,92
2011-06-02 00:00:00,Dallas Mavericks,95,Miami Heat,93
2011-06-05 00:00:00,Miami Heat,88,Dallas Mavericks,86
2011-06-07 00:00:00,Miami Heat,83,Dallas Mavericks,86
2011-06-09 00:00:00,Miami Heat,103,Dallas Mavericks,112
2011-06-12 00:00:00,Dallas Mavericks,105,Miami Heat,95
2012-04-28 00:00:00,Philadelphia 76ers,91,Chicago Bulls,103
2012-04-28 00:00:00,New York Knicks,67,Miami Heat,100
2012-04-28 00:00:00,Orlando Magic,81,Indiana Pacers,77
2012-04-28 00:00:00,Dallas Mavericks,98,Oklahoma City Thunder,99
2012-04-29 00:00:00,Utah Jazz,91,San Antonio Spurs,106
2012-04-29 00:00:00,Denver Nuggets,88,Los Angeles Lakers,103
2012-04-29 00:00:00,Boston Celtics,74,Atlanta Hawks,83
2012-04-29 00:00:00,Los Angeles Clippers,99,Memphis Grizzlies,98
2012-04-30 00:00:00,New York Knicks,94,Miami Heat,104
2012-04-30 00:00:00,Orlando Magic,78,Indiana Pacers,93
2012-04-30 00:00:00,Dallas Mavericks,99,Oklahoma City Thunder,102
2012-05-01 00:00:00,Boston Celtics,87,Atlanta Hawks,80
2012-05-01 00:00:00,Philadelphia 76ers,109,Chicago Bulls,92
2012-05-01 00:00:00,Denver Nuggets,100,Los Angeles Lakers,104
2012-05-02 00:00:00,Utah Jazz,83,San Antonio Spurs,114
2012-05-02 00:00:00,Indiana Pacers,97,Orlando Magic,74
2012-05-02 00:00:00,Los Angeles Clippers,98,Memphis Grizzlies,105
2012-05-03 00:00:00,Miami Heat,87,New York Knicks,70
2012-05-03 00:00:00,Oklahoma City Thunder,95,Dallas Mavericks,79
2012-05-04 00:00:00,Atlanta Hawks,84,Boston Celtics,90
2012-05-04 00:00:00,Chicago Bulls,74,Philadelphia 76ers,79
2012-05-04 00:00:00,Los Angeles Lakers,84,Denver Nuggets,99
